task_id,sample_index,initial_state,final_state
geomstats__geomstats-1763,1,fail,fail
mido__mido-95,1,fail,fail
sloria__TextBlob-97,1,fail,pass
cookiecutter__cookiecutter-1796,1,fail,pass
mitmproxy__pdoc-329,1,fail,fail
msiemens__tinydb-104,1,fail,fail
msiemens__tinydb-46,1,fail,fail
Zulko__moviepy-1910,1,fail,fail
Zulko__moviepy-1401,1,fail,fail
hhatto__autopep8-155,1,fail,fail
hhatto__autopep8-172,1,fail,pass
nosarthur__gita-12,1,fail,pass
pimutils__khal-1053,1,fail,fail
fsspec__filesystem_spec-1436,1,fail,pass
fsspec__filesystem_spec-1445,1,fail,fail
pexpect__pexpect-87,1,fail,fail
pgmpy__pgmpy-1912,1,fail,fail
fairlearn__fairlearn-1403,1,fail,fail
mathics__Mathics-1439,1,fail,fail
py-why__dowhy-884,1,fail,fail
python-validators__validators-147,1,fail,pass
FreeOpcUa__opcua-asyncio-1380,1,fail,pass
FreeOpcUa__opcua-asyncio-1216,1,fail,fail
liquidctl__liquidctl-206,1,fail,pass
KMKfw__kmk_firmware-728,1,fail,pass
casbin__pycasbin-138,1,fail,fail
georgia-tech-db__evadb-1107,1,fail,fail
python-rope__rope-452,1,fail,pass
python-rope__rope-396,1,fail,pass
unit8co__darts-2237,1,fail,pass
feature-engine__feature_engine-497,1,fail,fail
feature-engine__feature_engine-531,1,fail,fail
python-hyper__hyper-111,1,fail,pass
sharkwouter__minigalaxy-293,1,fail,fail
sharkwouter__minigalaxy-300,1,fail,pass
strawberry-graphql__strawberry-3783,1,fail,fail
unionai-oss__pandera-1524,1,fail,fail
jiaaro__pydub-115,1,fail,pass
online-ml__river-1345,1,fail,fail
procrastinate-org__procrastinate-1121,1,fail,fail
pyro-ppl__numpyro-1825,1,fail,fail
PyCQA__pyflakes-416,1,fail,fail
PyCQA__pyflakes-438,1,fail,pass
itamarst__eliot-215,1,fail,fail
koxudaxi__datamodel-code-generator-1991,1,fail,pass
koxudaxi__datamodel-code-generator-2044,1,fail,fail
koxudaxi__datamodel-code-generator-2215,1,fail,fail
MechanicalSoup__MechanicalSoup-56,1,fail,fail
UKPLab__sentence-transformers-2709,1,fail,fail
giampaolo__psutil-1955,1,fail,pass
pallets__itsdangerous-27,1,fail,pass
seatgeek__fuzzywuzzy-60,1,fail,fail
NanoVNA-Saver__nanovna-saver-570,1,fail,fail
bpython__bpython-559,1,fail,fail
lmfit__lmfit-py-487,1,fail,fail
pytorch__captum-1314,1,fail,fail
Shopify__shopify_python_api-184,1,fail,fail
Shopify__shopify_python_api-358,1,fail,fail
Textualize__rich-3518,1,fail,fail
django-json-api__django-rest-framework-json-api-1074,1,fail,fail
kellyjonbrazil__jc-289,1,fail,fail
kellyjonbrazil__jc-223,1,fail,pass
kellyjonbrazil__jc-361,1,fail,fail
msgpack__msgpack-python-172,1,fail,fail
rthalley__dnspython-828,1,fail,fail
bashtage__arch-573,1,fail,fail
rasbt__mlxtend-528,1,fail,fail
rasbt__mlxtend-721,1,fail,fail
theskumar__python-dotenv-57,1,fail,fail
google-deepmind__dm-haiku-643,1,fail,fail
openapi-generators__openapi-python-client-1095,1,fail,fail
alexgolec__tda-api-132,1,fail,pass
alexgolec__tda-api-87,1,fail,fail
canonical__cloud-init-5993,1,fail,fail
canonical__cloud-init-6092,1,fail,fail
facebookincubator__submitit-8,1,fail,fail
lhotse-speech__lhotse-1192,1,fail,pass
pytransitions__transitions-8,1,fail,fail
beancount__beancount-495,1,fail,fail
beancount__beancount-688,1,fail,fail
ourownstory__neural_prophet-1402,1,fail,fail
slackapi__python-slack-sdk-1423,1,fail,fail
slackapi__python-slack-sdk-1361,1,fail,fail
CTFd__CTFd-2494,1,fail,pass
adamghill__django-unicorn-329,1,fail,pass
nbQA-dev__nbQA-704,1,fail,fail
oauthlib__oauthlib-576,1,fail,pass
oauthlib__oauthlib-624,1,fail,fail
oauthlib__oauthlib-674,1,fail,fail
Pylons__waitress-203,1,fail,fail
Pylons__waitress-129,1,fail,pass
Pylons__waitress-121,1,fail,fail
amperser__proselint-1212,1,fail,fail
jertel__elastalert2-547,1,fail,pass
jertel__elastalert2-508,1,fail,pass
jertel__elastalert2-387,1,fail,fail
jertel__elastalert2-972,1,fail,fail
jertel__elastalert2-802,1,fail,fail
lightly-ai__lightly-1503,1,fail,fail
michaelhly__solana-py-37,1,fail,fail
nolar__kopf-731,1,fail,fail
brndnmtthws__thetagang-404,1,fail,fail
prometheus__client_python-644,1,fail,fail
prometheus__client_python-329,1,fail,fail
prometheus__client_python-794,1,fail,fail
prometheus__client_python-424,1,fail,fail
RDFLib__rdflib-2892,1,fail,fail
almarklein__timetagger-132,1,fail,fail
google__yapf-1090,1,fail,fail
google__yapf-1044,1,fail,pass
nvbn__thefuck-1220,1,fail,fail
nvbn__thefuck-1216,1,fail,pass
nvbn__thefuck-950,1,fail,fail
nvbn__thefuck-931,1,fail,fail
qdrant__qdrant-client-812,1,fail,fail
bndr__pipreqs-195,1,fail,fail
cantools__cantools-380,1,fail,fail
cantools__cantools-402,1,fail,fail
cantools__cantools-492,1,fail,fail
python-lsp__python-lsp-server-62,1,fail,fail
django__channels-1541,1,fail,fail
coursera-dl__coursera-dl-271,1,fail,fail
jina-ai__finetuner-415,1,fail,fail
patroni__patroni-3126,1,fail,fail
patroni__patroni-3015,1,fail,pass
patroni__patroni-3006,1,fail,fail
patroni__patroni-3079,1,fail,fail
requests-cache__requests-cache-709,1,fail,pass
andialbrecht__sqlparse-397,1,fail,pass
globocom__m3u8-223,1,fail,pass
globocom__m3u8-204,1,fail,fail
globocom__m3u8-166,1,fail,fail
globocom__m3u8-154,1,fail,fail
jazzband__dj-database-url-47,1,fail,fail
more-itertools__more-itertools-509,1,fail,fail
smicallef__spiderfoot-1479,1,fail,fail
smicallef__spiderfoot-1503,1,fail,pass
docarray__docarray-1734,1,fail,fail
graphite-project__whisper-92,1,fail,fail
litestar-org__polyfactory-267,1,fail,fail
pypose__pypose-162,1,fail,pass
cpplint__cpplint-188,1,fail,fail
cpplint__cpplint-195,1,fail,pass
facebookresearch__multimodal-303,1,fail,fail
adrienverge__yamllint-524,1,fail,fail
adrienverge__yamllint-210,1,fail,pass
adrienverge__yamllint-525,1,fail,pass
adrienverge__yamllint-255,1,fail,fail
django__asgiref-211,1,fail,fail
nats-io__nats.py-228,1,fail,fail
basetenlabs__truss-1680,1,fail,fail
PyCQA__flake8-bugbear-75,1,fail,fail
cloud-custodian__cloud-custodian-9970,1,fail,fail
obspy__obspy-3141,1,fail,fail
obspy__obspy-3244,1,fail,fail
bear__python-twitter-360,1,fail,pass
griptape-ai__griptape-1554,1,fail,fail
spotify__luigi-3077,1,fail,pass
SYSTRAN__faster-whisper-358,1,fail,fail
explosion__spacy-llm-188,1,fail,pass
gptme__gptme-423,1,fail,fail
graphql-python__gql-322,1,fail,fail
kayak__pypika-510,1,fail,fail
kayak__pypika-462,1,fail,fail
kayak__pypika-386,1,fail,fail
kayak__pypika-565,1,fail,fail
kayak__pypika-275,1,fail,fail
kayak__pypika-444,1,fail,fail
sinaptik-ai__pandas-ai-1511,1,fail,pass
Forethought-Technologies__AutoChain-32,1,fail,fail
TransformerOptimus__SuperAGI-1222,1,fail,pass
jd__tenacity-292,1,fail,fail
joblib__joblib-1289,1,fail,fail
arrow-py__arrow-879,1,fail,fail
arrow-py__arrow-766,1,fail,pass
pinecone-io__canopy-42,1,fail,fail
Python-Markdown__markdown-1225,1,fail,fail
brian-team__brian2-1367,1,fail,pass
daavoo__pyntcloud-50,1,fail,fail
microsoft__TaskWeaver-73,1,fail,pass
element-hq__synapse-18463,1,fail,fail
tensorly__tensorly-320,1,fail,fail
celery__kombu-2104,1,fail,fail
jmcnamara__XlsxWriter-365,1,fail,pass
weaveworks__grafanalib-436,1,fail,fail
weaveworks__grafanalib-410,1,fail,pass
autorope__donkeycar-877,1,fail,fail
pytorch__tnt-905,1,fail,fail
chainer__chainerrl-410,1,fail,fail
online-judge-tools__oj-626,1,fail,fail
zeromq__pyzmq-1840,1,fail,fail
beetbox__beets-5561,1,fail,pass
beetbox__beets-5495,1,fail,pass
koalalorenzo__python-digitalocean-123,1,fail,fail
lark-parser__lark-990,1,fail,pass
mintapi__mintapi-398,1,fail,pass
asottile__pyupgrade-440,1,fail,fail
firebase__firebase-admin-python-727,1,fail,fail
terraform-compliance__cli-441,1,fail,fail
ReactiveX__RxPY-213,1,fail,fail
ReactiveX__RxPY-357,1,fail,fail
googleapis__python-genai-739,1,fail,pass
vispy__vispy-2131,1,fail,pass
cornellius-gp__gpytorch-1992,1,fail,pass
joke2k__django-environ-235,1,fail,pass
joke2k__django-environ-313,1,fail,fail
oomol-lab__pdf-craft-31,1,fail,pass
dylanaraps__pywal-58,1,fail,fail
nteract__papermill-570,1,fail,fail
Yelp__mrjob-1917,1,fail,fail
coleifer__peewee-2677,1,fail,pass
coleifer__peewee-1947,1,fail,fail
getpelican__pelican-2866,1,fail,fail
getpelican__pelican-2926,1,fail,fail
python-visualization__folium-2100,1,fail,pass
