task_id,sample_index,initial_state,final_state
kayak__pypika-206__pypika_dialects.py_SQLLiteQuery,1,fail,fail
pynamodb__PynamoDB-1127__tests_test_model.py_VersionedModel,1,fail,pass
feature-engine__feature_engine-490__feature_engine_transformation_boxcox.py_BoxCoxTransformer.transform,1,fail,pass
feature-engine__feature_engine-517__feature_engine_encoding_rare_label.py_RareLabelEncoder.fit,1,fail,fail
kayak__pypika-206__pypika_dialects.py_VerticaQueryBuilder,1,fail,fail
Pylons__waitress-124__waitress_tests_test_task.py_DummyChannel.write_soon,1,fail,pass
patroni__patroni-3003__patroni_async_executor.py_CriticalTask.complete,1,fail,pass
aws-ia__taskcat-845__taskcat__cfn_stack.py_Stack.create,1,fail,pass
graphite-project__whisper-141__whisper.py_CorruptWhisperFile,1,fail,fail
Supervisor__supervisor-1497__supervisor_rpcinterface.py_SupervisorNamespaceRPCInterface.getAllConfigInfo,1,fail,pass
ReactiveX__RxPY-142__rx_testing_testscheduler.py_TestScheduler.create_cold_observable,1,fail,fail
trailofbits__graphtage-77__graphtage_csv.py_build_tree,1,fail,fail
ReactiveX__RxPY-297__rx_disposable_serialdisposable.py_SerialDisposable.set_disposable,1,fail,fail
globocom__m3u8-223__m3u8_model.py_M3U8.dumps,1,fail,fail
D-Star-AI__dsRAG-37__dsrag_chunk_db.py_BasicChunkDB.get_document_summary,1,fail,fail
tensorly__tensorly-182__tensorly_backend_core.py_Backend.sign,1,fail,fail
Zulko__moviepy-1768__moviepy_video_io_ffmpeg_reader.py_FFmpegInfosParser._reset_state,1,fail,pass
alexgolec__tda-api-216__tests_streaming_test.py_StreamClientTest.__test_book_handler,1,fail,pass
koalalorenzo__python-digitalocean-268__digitalocean_Manager.py_Manager.get_snapshot,1,fail,pass
pdfminer__pdfminer.six-468__pdfminer_utils.py_Plane,1,fail,fail
sendgrid__sendgrid-python-921__sendgrid_helpers_mail_header.py_Header.key,1,fail,pass
slackapi__python-slack-sdk-1374__slack_sdk_models_blocks_basic_components.py_DispatchActionConfig,1,fail,pass
dropbox__pyannotate-49__pyannotate_runtime_tests_test_collect_types.py_TestCollectTypes.baz_another_thread,1,fail,fail
weaveworks__grafanalib-560__grafanalib_core.py_StatMapping,1,fail,fail
nvbn__thefuck-1221__thefuck_types.py_Command.__eq__,1,fail,fail
globocom__m3u8-370__m3u8_model.py_RenditionReport.dumps,1,fail,fail
cantools__cantools-471__cantools_database_can_database.py_Database.add_dbc_file,1,fail,pass
Shopify__shopify_python_api-571__shopify_session.py_Session.calculate_hmac,1,fail,pass
jd__tenacity-130__tenacity_retry.py_retry_if_exception_type,1,fail,pass
koalalorenzo__python-digitalocean-230__digitalocean_LoadBalancer.py_LoadBalancer.load,1,fail,pass
element-hq__synapse-18300__tests_storage_test_user_directory.py_GetUserDirectoryTables,1,fail,fail
kayak__pypika-565__pypika_dialects.py_PostgreSQLQueryBuilder,1,fail,pass
pypose__pypose-246__pypose_lietensor_utils.py_Jinvp,1,fail,pass
python-rope__rope-297__rope_base_worder.py_Worder.get_parameters,1,fail,fail
sendgrid__sendgrid-python-921__sendgrid_helpers_mail_utm_term.py_UtmTerm.get,1,fail,pass
globocom__m3u8-204__m3u8_model.py_M3U8.add_rendition_report,1,fail,fail
patroni__patroni-3003__tests_test_postgresql.py_TestPostgresql2.setUp,1,fail,fail
pschanely__CrossHair-225__crosshair_path_cover.py_path_cover,1,fail,fail
kayak__pypika-462__pypika_queries.py_Column.get_sql,1,fail,pass
mlouielu__twstock-3__twstock_legacy.py_LegacyAnalytics.moving_average,1,fail,pass
prometheus__client_python-497__prometheus_client_exposition.py_MetricsHandler,1,fail,pass
datastax__python-driver-1193__cassandra_cqltypes.py_EmptyValue.__str__,1,fail,fail
alexgolec__tda-api-216__tests_utils.py_AsyncMagicMock.__hasattr__,1,fail,fail
KMKfw__kmk_firmware-740__kmk_modules_holdtap.py_HoldTap.ht_activate_on_interrupt,1,fail,fail
kronenthaler__mod-pbxproj-320__pbxproj_pbxsections_PBXContainerItemProxy.py_PBXContainerItemProxy._get_comment,1,fail,fail
BerriAI__litellm-12636__litellm_types_utils.py_Choices,1,fail,pass
pynamodb__PynamoDB-1128__pynamodb_models.py_Model._get_serialized_keys,1,fail,fail
automl__SMAC3-1083__smac_runhistory_runhistory.py_RunHistory.config_ids,1,fail,fail
facebookresearch__multimodal-303__torchmultimodal_utils_generate.py_GenerationUtil.sample,1,fail,fail
sqlalchemy__alembic-1301__alembic_operations_ops.py_DropTableCommentOp,1,fail,fail
pydoit__doit-295__doit_task.py_Task.title,1,fail,fail
FreeOpcUa__python-opcua-893__opcua_ua_uatypes.py_StatusCode.name,1,fail,fail
pynamodb__PynamoDB-1101__pynamodb_indexes.py_IncludeProjection,1,fail,fail
patroni__patroni-2970__patroni_ha.py_Ha,1,fail,pass
oauthlib__oauthlib-783__oauthlib_oauth2_rfc6749_clients_base.py_Client.prepare_refresh_body,1,fail,fail
r1chardj0n3s__parse-68__parse.py_Parser._search_re,1,fail,fail
koalalorenzo__python-digitalocean-179__digitalocean_Image.py_Image.load,1,fail,fail
burnash__gspread-1225__gspread_worksheet.py_Worksheet.update_tab_color,1,fail,fail
smicallef__spiderfoot-1503__spiderfoot_event.py_SpiderFootEvent.actualSource,1,fail,fail
pgvector__pgvector-python-70__pgvector_utils_sparsevec.py_SparseVector.from_db,1,fail,fail
kennethreitz__maya-97__maya_core.py_when,1,fail,pass
patroni__patroni-2878__patroni_postgresql_config.py_ConfigHandler.reload_config,1,fail,fail
kayak__pypika-549__pypika_queries.py_AliasedQuery.get_sql,1,fail,pass
Shopify__shopify_python_api-363__shopify_resources_event.py_Event,1,fail,fail
bear__python-twitter-465__twitter_models.py_Media.__repr__,1,fail,pass
globocom__m3u8-204__m3u8_model.py_M3U8.add_iframe_playlist,1,fail,fail
joke2k__django-environ-313__environ_environ.py_Path.__add__,1,fail,fail
basetenlabs__truss-1713__truss_base_truss_config.py_TrussConfig,1,fail,fail
pyparsing__pyparsing-281__pyparsing_core.py_Or._generateDefaultName,1,fail,fail
pimutils__vdirsyncer-889__vdirsyncer_storage_filesystem.py_FilesystemStorage.list,1,fail,fail
terraform-compliance__cli-317__terraform_compliance_extensions_terraform.py_TerraformParser._read_file,1,fail,fail
python-rope__rope-297__rope_base_worder.py__RealFinder.is_assigned_here,1,fail,fail
google-deepmind__dm-haiku-643__haiku__src_base.py_HaikuContext,1,fail,fail
cantools__cantools-516__cantools_j1939.py_frame_id_unpack,1,fail,fail
beancount__beancount-499__beancount_prices_source.py_Source,1,fail,pass
mewwts__addict-71__addict_addict.py_Dict,1,fail,fail
microsoft__TaskWeaver-340__taskweaver_config_config_mgt.py_AppConfigSource.get_str,1,fail,fail
kayak__pypika-826__pypika_terms.py_Field.nodes_,1,fail,fail
pynamodb__PynamoDB-1121__pynamodb_indexes.py_Index._hash_key_attribute,1,fail,fail
prospector-dev__prospector-262__tests_finder_test_file_finder.py_TestSysPath,1,fail,fail
msiemens__tinydb-249__tinydb_database.py_Table,1,fail,pass
spotify__luigi-3077__luigi_task.py_flatten,1,fail,fail
graphite-project__whisper-141__whisper.py_setAggregationMethod,1,fail,fail
sinaptik-ai__pandas-ai-1658__pandasai_dataframe_base.py_DataFrame.__repr__,1,fail,fail
spotify__luigi-3077__luigi_util.py_inherits,1,fail,pass
niklasf__python-chess-1117__chess_variant.py_ThreeCheckBoard,1,fail,fail
python-injector__injector-50__injector.py_SingletonScope.get,1,fail,fail
pynamodb__PynamoDB-1096__pynamodb_attributes.py_UTCDateTimeAttribute.deserialize,1,fail,fail
getpelican__pelican-2926__pelican_readers.py_MarkdownReader.read,1,fail,fail
Python-Markdown__markdown-886__markdown_extensions_toc.py_TocExtension.extendMarkdown,1,fail,pass
pynamodb__PynamoDB-1128__pynamodb_attributes.py_BinaryAttribute,1,fail,pass
sinaptik-ai__pandas-ai-1663__pandasai_data_loader_semantic_layer_schema.py_SemanticLayerSchema.to_dict,1,fail,fail
pynamodb__PynamoDB-1101__pynamodb_indexes.py_GlobalSecondaryIndex._get_schema,1,fail,pass
dephell__dephell-411__dephell_converters_pipfilelock.py_PIPFileLockConverter,1,fail,fail
mido__mido-113__mido_midifiles_test_midifiles.py_read_file,1,fail,fail
pynamodb__PynamoDB-1096__pynamodb_attributes.py_VersionAttribute.serialize,1,fail,pass
cantools__cantools-402__cantools_database_can_database.py_Database.buses,1,fail,fail
jd__tenacity-406__tests_test_tenacity.py__retryable_test_with_wait,1,fail,fail
rigetti__pyquil-1646__pyquil_quilbase.py_Gate._from_rs_gate,1,fail,fail
firebase__firebase-admin-python-558__firebase_admin_messaging.py__MessagingService,1,fail,fail
FreeOpcUa__python-opcua-893__opcua_ua_uatypes.py_NodeId.__hash__,1,fail,fail
niklasf__python-chess-927__chess_pgn.py_BaseVisitor.result,1,fail,fail
globocom__m3u8-204__m3u8_model.py_M3U8._initialize_attributes,1,fail,fail
Pylons__waitress-244__waitress_task.py_ThreadedTaskDispatcher.handler_thread,1,fail,fail
adrienverge__yamllint-422__yamllint_config.py_YamlLintConfig,1,fail,pass
cloud-custodian__cloud-custodian-10008__c7n_mu.py_LambdaFunction.get_archive,1,fail,pass
Pylons__waitress-7__waitress_tests_test_task.py_TestWSGITask,1,fail,pass
automl__SMAC3-1069__smac_runhistory_runhistory.py_RunHistory.objective_bounds,1,fail,fail
burnash__gspread-1225__gspread_spreadsheet.py_Spreadsheet._spreadsheets_get,1,fail,fail
UKPLab__sentence-transformers-2714__sentence_transformers_SentenceTransformer.py_SentenceTransformer.save,1,fail,fail
CodeReclaimers__neat-python-71__neat_genome.py_DefaultGenomeConfig,1,fail,fail
mesonbuild__meson-14611__mesonbuild_options.py_OptionKey.__ge__,1,fail,pass
bpython__bpython-996__bpython_autocomplete.py_CumulativeCompleter.matches,1,fail,fail
koalalorenzo__python-digitalocean-179__digitalocean_Droplet.py_Droplet.disable_backups,1,fail,pass
rthalley__dnspython-617__dns_rdtypes_util.py_Bitmap.from_text,1,fail,fail
pgmpy__pgmpy-1972__pgmpy_factors_discrete_CPD.py_TabularCPD,1,fail,pass
Shopify__shopify_python_api-205__test_session_test.py_SessionTest,1,fail,fail
mesonbuild__meson-14291__mesonbuild_options.py_OptionStore.get_value_for,1,fail,fail
Pylons__waitress-44__waitress_tests_test_task.py_DummyParser.get_body_stream,1,fail,fail
pynamodb__PynamoDB-1164__pynamodb_connection_base.py_Connection.batch_write_item,1,fail,fail
ReactiveX__RxPY-493__rx_core_observer_autodetachobserver.py_AutoDetachObserver.on_error,1,fail,fail
beetbox__beets-5089__beetsplug_lyrics.py_Tekstowo.fetch,1,fail,pass
pytorch__tnt-867__torchtnt_utils_checkpoint.py_CheckpointPath._get_phase_steps,1,fail,fail
bpython__bpython-932__bpython_test_test_repl.py_TestGetSource,1,fail,fail
pynamodb__PynamoDB-1127__pynamodb_attributes.py_NumberSetAttribute.deserialize,1,fail,fail
itamarst__eliot-198__eliot__output.py_ILogger,1,fail,pass
python-adaptive__adaptive-160__adaptive_learner_learner1D.py_Learner1D.plot,1,fail,fail
pdfminer__pdfminer.six-885__pdfminer_psparser.py_PSStackParser,1,fail,pass
noamgat__lm-format-enforcer-22__lmformatenforcer_characterlevelparser.py_SequenceParser.get_allowed_characters,1,fail,fail
gpiozero__gpiozero-875__gpiozero_output_devices.py_DigitalOutputDevice.on,1,fail,pass
martinblech__xmltodict-193__tests_test_xmltodict.py__encode,1,fail,fail
globocom__m3u8-223__m3u8_model.py_RenditionReport.dumps,1,fail,fail
DLR-RM__stable-baselines3-1671__stable_baselines3_common_vec_env_vec_check_nan.py_VecCheckNan.reset,1,fail,pass
amoffat__sh-751__sh.py_OProc,1,fail,fail
Shopify__shopify_python_api-97__shopify_session.py_Session.calculate_hmac,1,fail,fail
globocom__m3u8-288__m3u8_model.py_PartialSegment,1,fail,pass
rigetti__pyquil-1646__pyquil_quilbase.py_Gate._update_super,1,fail,fail
oauthlib__oauthlib-680__oauthlib_oauth2_rfc6749_parameters.py_prepare_grant_uri,1,fail,fail
spulec__freezegun-475__freezegun_api.py_FakeDatetime.timestamp,1,fail,pass
sqlalchemy__alembic-1303__alembic_operations_ops.py_CreateIndexOp.reverse,1,fail,pass
alexgolec__tda-api-51__tda_client.py_Client.get_transaction,1,fail,pass
smicallef__spiderfoot-1465__spiderfoot_plugin.py_SpiderFootPlugin.getTarget,1,fail,fail
bpython__bpython-992__bpython_test_test_repl.py_TestArgspec.set_input_line,1,fail,fail
movingpandas__movingpandas-330__movingpandas_io.py__create_objects_from_mf_json_dict,1,fail,pass
beetbox__beets-5561__test_test_library.py_ArtDestinationTest,1,fail,pass
globocom__m3u8-90__m3u8_model.py_Key.__ne__,1,fail,fail
Supervisor__supervisor-1284__supervisor_tests_test_loggers.py_SyslogHandlerTests,1,fail,pass
facebookresearch__hydra-2974__hydra_core_override_parser_overrides_parser.py_OverridesParser,1,fail,fail
celery__django-celery-beat-816__django_celery_beat_clockedschedule.py_clocked,1,fail,fail
google__textfsm-16__textfsm.py_TextFSMValue._AddOption,1,fail,fail
MechanicalSoup__MechanicalSoup-72__mechanicalsoup_stateful_browser.py_StatefulBrowser.get_url,1,fail,fail
FreeOpcUa__python-opcua-893__opcua_ua_uatypes.py_NodeId.is_null,1,fail,fail
michaelhly__solana-py-51__solana_transaction.py_Transaction.verify_signatures,1,fail,fail
niklasf__python-chess-927__chess_engine.py_AnalysisResult.empty,1,fail,fail
pyro-ppl__numpyro-1825__numpyro_infer_mcmc.py_MCMC,1,fail,fail
pynamodb__PynamoDB-1128__pynamodb_attributes.py_UTCDateTimeAttribute.deserialize,1,fail,fail
pgvector__pgvector-python-72__pgvector_utils_sparsevec.py_SparseVector,1,fail,fail
unit8co__darts-2034__darts_timeseries.py_TimeSeries.with_static_covariates,1,fail,fail
dropbox__pyannotate-70__pyannotate_tools_annotations_types.py_AnyType,1,fail,fail
sharkwouter__minigalaxy-300__minigalaxy_game.py_Game.save_minigalaxy_info_json,1,fail,pass
kennethreitz__maya-71__maya_core.py_now,1,fail,pass
slackapi__python-slack-sdk-1423__tests_slack_sdk_web_test_web_client_http_retry_server_error.py_MyServerErrorRetryHandler._can_retry,1,fail,fail
koalalorenzo__python-digitalocean-324__digitalocean_Certificate.py_Certificate.create,1,fail,fail
Shopify__shopify_python_api-168__shopify_session.py_Session,1,fail,fail
coleifer__peewee-2677__peewee.py_Field.bind,1,fail,pass
pypose__pypose-206__pypose_lietensor_lietensor.py_se3Type.randn,1,fail,pass
koalalorenzo__python-digitalocean-123__digitalocean_Droplet.py_Droplet.rebuild,1,fail,pass
FreeOpcUa__python-opcua-893__opcua_ua_uatypes.py_ExtensionObject.__bool__,1,fail,fail
scrapy__parsel-320__parsel_selector.py_Selector.css,1,fail,pass
jsvine__pdfplumber-385__pdfplumber_pdf.py_PDF.open,1,fail,fail
koalalorenzo__python-digitalocean-245__digitalocean_Manager.py_Manager.get_floating_ip,1,fail,pass
niklasf__python-chess-1117__chess_engine.py_Wdl.drawing_chance,1,fail,pass
pynamodb__PynamoDB-1128__pynamodb_models.py_Model.serialize,1,fail,pass
obspy__obspy-3230__obspy_core_event_catalog.py_Catalog,1,fail,fail
globocom__m3u8-106__m3u8_model.py_M3U8.__unicode__,1,fail,fail
pynamodb__PynamoDB-1127__pynamodb_attributes.py_DiscriminatorAttribute,1,fail,pass
