task_id,sample_index,initial_state,final_state
taskiq-python__taskiq-404,1,fail,fail
cloud-custodian__cloud-custodian-10133,1,fail,fail
keleshev__schema-230,1,fail,fail
keleshev__schema-216,1,fail,pass
httpie__http-prompt-110,1,fail,fail
obspy__obspy-3488,1,fail,fail
Pyomo__pyomo-3555,1,fail,pass
bear__python-twitter-416,1,fail,fail
guardrails-ai__guardrails-1131,1,fail,pass
stanfordnlp__dspy-8534,1,fail,fail
pyeve__cerberus-562,1,fail,fail
deschler__django-modeltranslation-656,1,fail,fail
python-pendulum__pendulum-704,1,fail,fail
sinaptik-ai__pandas-ai-1663,1,fail,fail
sinaptik-ai__pandas-ai-1608,1,fail,pass
celery__django-celery-beat-886,1,fail,pass
jd__tenacity-382,1,fail,fail
LonamiWebs__Telethon-4500,1,fail,fail
automl__SMAC3-1069,1,fail,fail
chezou__tabula-py-188,1,fail,fail
google__budou-22,1,fail,fail
prowler-cloud__prowler-8290,1,fail,fail
taynaud__python-louvain-72,1,fail,pass
django-guardian__django-guardian-713,1,fail,pass
mangiucugna__json_repair-96,1,fail,fail
mangiucugna__json_repair-28,1,fail,fail
mangiucugna__json_repair-105,1,fail,fail
jaraco__inflect-125,1,fail,fail
spulec__freezegun-540,1,fail,pass
tensorly__tensorly-589,1,fail,fail
crewAIInc__crewAI-tools-300,1,fail,fail
jmcnamara__XlsxWriter-396,1,fail,pass
weaveworks__grafanalib-594,1,fail,pass
alecthomas__voluptuous-515,1,fail,fail
kennethreitz__maya-124,1,fail,pass
Sceptre__sceptre-1530,1,fail,fail
Sceptre__sceptre-1485,1,fail,fail
online-judge-tools__oj-903,1,fail,pass
rigetti__pyquil-1758,1,fail,pass
beetbox__beets-5708,1,fail,fail
koalalorenzo__python-digitalocean-288,1,fail,fail
koalalorenzo__python-digitalocean-245,1,fail,fail
nschloe__perfplot-58,1,fail,fail
run-llama__llama_deploy-480,1,fail,fail
firebase__firebase-admin-python-880,1,fail,pass
jendrikseipp__vulture-223,1,fail,fail
SoCo__SoCo-925,1,fail,fail
circlemind-ai__fast-graphrag-24,1,fail,pass
googleapis__python-genai-1000,1,fail,fail
kronenthaler__mod-pbxproj-324,1,fail,fail
kronenthaler__mod-pbxproj-192,1,fail,fail
DedSecInside__TorBot-316,1,fail,fail
joke2k__django-environ-463,1,fail,pass
Instagram__MonkeyType-186,1,fail,fail
mlouielu__twstock-38,1,fail,fail
Delgan__loguru-193,1,fail,pass
Pylons__pyramid-3378,1,fail,fail
intake__intake-530,1,fail,pass
eliben__pyelftools-282,1,fail,pass
kapicorp__kapitan-1191,1,fail,pass
python-injector__injector-37,1,fail,fail
Yelp__detect-secrets-593,1,fail,fail
deepcharles__ruptures-2,1,fail,fail
mitmproxy__pdoc-439,1,fail,fail
msiemens__tinydb-16,1,fail,fail
python-adaptive__adaptive-160,1,fail,fail
Zulko__moviepy-1768,1,fail,fail
Zulko__moviepy-1906,1,fail,fail
hhatto__autopep8-163,1,fail,fail
nosarthur__gita-14,1,fail,pass
pimutils__khal-1082,1,fail,pass
websocket-client__websocket-client-617,1,fail,fail
fsspec__filesystem_spec-1536,1,fail,pass
lidatong__dataclasses-json-221,1,fail,pass
pgmpy__pgmpy-1922,1,fail,fail
pgmpy__pgmpy-1972,1,fail,fail
getsentry__sentry-python-4252,1,fail,pass
psf__requests-6469,1,fail,fail
python-validators__validators-171,1,fail,fail
python-validators__validators-85,1,fail,pass
FreeOpcUa__opcua-asyncio-1403,1,fail,pass
liquidctl__liquidctl-194,1,fail,pass
simonw__sqlite-utils-64,1,fail,fail
casbin__pycasbin-160,1,fail,fail
casbin__pycasbin-110,1,fail,fail
python-poetry__cleo-166,1,fail,fail
python-rope__rope-487,1,fail,fail
tensorflow__datasets-5690,1,fail,pass
feature-engine__feature_engine-477,1,fail,pass
feature-engine__feature_engine-669,1,fail,fail
feature-engine__feature_engine-686,1,fail,fail
sdatkinson__neural-amp-modeler-20,1,fail,pass
sharkwouter__minigalaxy-220,1,fail,pass
strawberry-graphql__strawberry-3533,1,fail,fail
tmbo__questionary-27,1,fail,fail
aiortc__aioquic-24,1,fail,fail
olofk__fusesoc-462,1,fail,fail
pimutils__vdirsyncer-889,1,fail,fail
pyro-ppl__numpyro-1859,1,fail,fail
PyCQA__pyflakes-435,1,fail,pass
PyCQA__pyflakes-466,1,fail,fail
facebookresearch__hydra-2395,1,fail,fail
koxudaxi__datamodel-code-generator-1999,1,fail,fail
koxudaxi__datamodel-code-generator-2185,1,fail,pass
koxudaxi__datamodel-code-generator-2000,1,fail,fail
stumpy-dev__stumpy-583,1,fail,fail
MechanicalSoup__MechanicalSoup-72,1,fail,pass
UKPLab__sentence-transformers-2759,1,fail,fail
mesonbuild__meson-14569,1,fail,fail
pallets__itsdangerous-36,1,fail,fail
seatgeek__fuzzywuzzy-33,1,fail,fail
bayesian-optimization__BayesianOptimization-351,1,fail,fail
certtools__intelmq-2398,1,fail,pass
lmfit__lmfit-py-706,1,fail,pass
Shopify__shopify_python_api-412,1,fail,pass
Shopify__shopify_python_api-363,1,fail,fail
Textualize__rich-3063,1,fail,fail
aws-powertools__powertools-lambda-python-6847,1,fail,fail
google-research__text-to-text-transfer-transformer-923,1,fail,fail
kellyjonbrazil__jc-29,1,fail,fail
kellyjonbrazil__jc-250,1,fail,fail
msgpack__msgpack-python-170,1,fail,pass
msgpack__msgpack-python-82,1,fail,fail
MouseLand__cellpose-680,1,fail,fail
lux-org__lux-146,1,fail,fail
rasbt__mlxtend-744,1,fail,fail
theskumar__python-dotenv-60,1,fail,fail
androguard__androguard-752,1,fail,fail
log2timeline__plaso-4773,1,fail,fail
sshuttle__sshuttle-602,1,fail,fail
alexgolec__tda-api-51,1,fail,pass
canonical__cloud-init-5915,1,fail,pass
canonical__cloud-init-6105,1,fail,fail
explosion__thinc-703,1,fail,pass
fugue-project__fugue-86,1,fail,fail
pyinfra-dev__pyinfra-930,1,fail,fail
DLR-RM__stable-baselines3-1720,1,fail,fail
beancount__beancount-613,1,fail,fail
coleifer__huey-100,1,fail,fail
slackapi__python-slack-sdk-1374,1,fail,fail
slackapi__python-slack-sdk-1259,1,fail,pass
CTFd__CTFd-2393,1,fail,pass
CTFd__CTFd-2495,1,fail,pass
adamghill__django-unicorn-545,1,fail,fail
nbQA-dev__nbQA-618,1,fail,fail
oauthlib__oauthlib-566,1,fail,fail
oauthlib__oauthlib-567,1,fail,fail
Pylons__waitress-178,1,fail,pass
Pylons__waitress-162,1,fail,pass
Pylons__waitress-52,1,fail,pass
Pylons__waitress-80,1,fail,fail
duckdb__dbt-duckdb-309,1,fail,pass
jertel__elastalert2-628,1,fail,pass
jertel__elastalert2-415,1,fail,pass
jertel__elastalert2-566,1,fail,pass
jertel__elastalert2-697,1,fail,pass
jertel__elastalert2-457,1,fail,fail
michaelhly__solana-py-51,1,fail,pass
nolar__kopf-726,1,fail,fail
nolar__kopf-565,1,fail,fail
prometheus__client_python-328,1,fail,fail
prometheus__client_python-471,1,fail,pass
prometheus__client_python-460,1,fail,fail
prometheus__client_python-788,1,fail,pass
prometheus__client_python-796,1,fail,pass
almarklein__timetagger-248,1,fail,pass
google__yapf-485,1,fail,fail
google__yapf-780,1,fail,fail
nvbn__thefuck-944,1,fail,fail
nvbn__thefuck-1165,1,fail,pass
nvbn__thefuck-1022,1,fail,pass
nvbn__thefuck-1214,1,fail,fail
qdrant__qdrant-client-580,1,fail,pass
qdrant__qdrant-client-775,1,fail,fail
bndr__pipreqs-171,1,fail,pass
cantools__cantools-374,1,fail,fail
cantools__cantools-146,1,fail,pass
cantools__cantools-455,1,fail,fail
Aiven-Open__pghoard-391,1,fail,fail
pytube__pytube-1005,1,fail,pass
docopt__docopt-29,1,fail,fail
miguelgrinberg__python-socketio-66,1,fail,pass
patroni__patroni-2998,1,fail,fail
patroni__patroni-3216,1,fail,fail
patroni__patroni-2883,1,fail,pass
requests-cache__requests-cache-680,1,fail,fail
towhee-io__towhee-2486,1,fail,fail
getnikola__nikola-3316,1,fail,fail
globocom__m3u8-148,1,fail,pass
globocom__m3u8-149,1,fail,fail
globocom__m3u8-87,1,fail,fail
globocom__m3u8-156,1,fail,pass
jsvine__pdfplumber-192,1,fail,pass
more-itertools__more-itertools-511,1,fail,pass
smicallef__spiderfoot-1501,1,fail,fail
tomerfiliba__plumbum-553,1,fail,fail
graphite-project__whisper-76,1,fail,fail
graphql-python__graphene-1311,1,fail,pass
mwmbl__mwmbl-97,1,fail,fail
conan-io__conan-18327,1,fail,pass
cpplint__cpplint-145,1,fail,fail
dlt-hub__dlt-2437,1,fail,fail
kevin1024__vcrpy-459,1,fail,pass
adrienverge__yamllint-199,1,fail,pass
adrienverge__yamllint-422,1,fail,fail
adrienverge__yamllint-183,1,fail,fail
adrienverge__yamllint-193,1,fail,fail
django__daphne-80,1,fail,fail
basetenlabs__truss-1649,1,fail,fail
intelligent-machine-learning__dlrover-1431,1,fail,fail
agronholm__apscheduler-323,1,fail,pass
scrapy__scrapy-6527,1,fail,fail
obspy__obspy-3225,1,fail,fail
obspy__obspy-3350,1,fail,pass
bear__python-twitter-356,1,fail,pass
griptape-ai__griptape-1519,1,fail,pass
stanfordnlp__dspy-8238,1,fail,fail
explosion__spacy-llm-76,1,fail,fail
eyurtsev__kor-91,1,fail,pass
pyeve__cerberus-42,1,fail,pass
kayak__pypika-396,1,fail,fail
kayak__pypika-347,1,fail,pass
kayak__pypika-296,1,fail,fail
kayak__pypika-183,1,fail,fail
kayak__pypika-185,1,fail,fail
kayak__pypika-371,1,fail,fail
kayak__pypika-321,1,fail,pass
sinaptik-ai__pandas-ai-1528,1,fail,fail
TransformerOptimus__SuperAGI-1085,1,fail,pass
bghira__SimpleTuner-1163,1,fail,fail
jd__tenacity-135,1,fail,pass
LonamiWebs__Telethon-4268,1,fail,fail
arrow-py__arrow-852,1,fail,fail
arrow-py__arrow-1017,1,fail,fail
Python-Markdown__markdown-948,1,fail,fail
Python-Markdown__markdown-885,1,fail,pass
brian-team__brian2-1467,1,fail,fail
microsoft__TaskWeaver-76,1,fail,fail
PyFilesystem__pyfilesystem2-117,1,fail,fail
element-hq__synapse-18300,1,fail,pass
tensorly__tensorly-34,1,fail,pass
crewAIInc__crewAI-tools-266,1,fail,fail
weaveworks__grafanalib-415,1,fail,pass
weaveworks__grafanalib-407,1,fail,fail
weaveworks__grafanalib-425,1,fail,fail
pytorch__tnt-846,1,fail,pass
pytorch__tnt-867,1,fail,fail
online-judge-tools__oj-627,1,fail,fail
online-judge-tools__oj-554,1,fail,fail
beetbox__beets-5563,1,fail,pass
beetbox__beets-5437,1,fail,fail
koalalorenzo__python-digitalocean-179,1,fail,pass
lark-parser__lark-804,1,fail,pass
lark-parser__lark-827,1,fail,pass
asottile__pyupgrade-717,1,fail,fail
asottile__pyupgrade-792,1,fail,pass
python-streamz__streamz-29,1,fail,fail
ReactiveX__RxPY-495,1,fail,fail
ReactiveX__RxPY-201,1,fail,fail
ReactiveX__RxPY-297,1,fail,fail
pudo__dataset-105,1,fail,fail
vispy__vispy-2352,1,fail,fail
cornellius-gp__gpytorch-1635,1,fail,pass
joke2k__django-environ-341,1,fail,fail
joke2k__django-environ-122,1,fail,fail
andreroggeri__pynubank-253,1,fail,fail
dylanaraps__pywal-79,1,fail,pass
BeehiveInnovations__zen-mcp-server-89,1,fail,fail
Yelp__mrjob-2077,1,fail,fail
coleifer__peewee-1792,1,fail,fail
getpelican__pelican-2831,1,fail,fail
getpelican__pelican-3001,1,fail,pass
imageio__imageio-510,1,fail,fail
