task_id,sample_index,initial_state,final_state
kapicorp__kapitan-1191,2,fail,fail
kapicorp__kapitan-1191,3,fail,fail
mitmproxy__pdoc-439,1,fail,fail
mitmproxy__pdoc-439,2,fail,fail
mitmproxy__pdoc-439,3,fail,fail
Zulko__moviepy-1906,1,fail,fail
Zulko__moviepy-1906,2,fail,fail
Zulko__moviepy-1906,3,fail,fail
websocket-client__websocket-client-617,1,fail,fail
websocket-client__websocket-client-617,2,fail,fail
websocket-client__websocket-client-617,3,fail,fail
pgmpy__pgmpy-1972,1,fail,fail
pgmpy__pgmpy-1972,2,fail,pass
pgmpy__pgmpy-1972,3,fail,fail
python-validators__validators-85,1,fail,pass
python-validators__validators-85,2,fail,pass
python-validators__validators-85,3,fail,fail
casbin__pycasbin-160,1,fail,fail
casbin__pycasbin-160,2,fail,fail
casbin__pycasbin-160,3,fail,pass
tensorflow__datasets-5690,1,fail,fail
tensorflow__datasets-5690,2,fail,pass
tensorflow__datasets-5690,3,fail,fail
sdatkinson__neural-amp-modeler-20,1,fail,fail
sdatkinson__neural-amp-modeler-20,2,fail,fail
sdatkinson__neural-amp-modeler-20,3,fail,fail
aiortc__aioquic-24,1,fail,fail
aiortc__aioquic-24,2,fail,pass
aiortc__aioquic-24,3,fail,fail
PyCQA__pyflakes-435,1,fail,fail
PyCQA__pyflakes-435,2,fail,fail
PyCQA__pyflakes-435,3,fail,pass
koxudaxi__datamodel-code-generator-2185,1,fail,pass
koxudaxi__datamodel-code-generator-2185,2,fail,fail
koxudaxi__datamodel-code-generator-2185,3,fail,pass
UKPLab__sentence-transformers-2759,1,fail,pass
UKPLab__sentence-transformers-2759,2,fail,pass
UKPLab__sentence-transformers-2759,3,fail,pass
bayesian-optimization__BayesianOptimization-351,1,fail,pass
bayesian-optimization__BayesianOptimization-351,2,fail,pass
bayesian-optimization__BayesianOptimization-351,3,fail,pass
Shopify__shopify_python_api-363,1,fail,fail
Shopify__shopify_python_api-363,2,fail,fail
Shopify__shopify_python_api-363,3,fail,fail
kellyjonbrazil__jc-29,1,fail,pass
kellyjonbrazil__jc-29,2,fail,pass
kellyjonbrazil__jc-29,3,fail,fail
MouseLand__cellpose-680,1,fail,pass
MouseLand__cellpose-680,2,fail,fail
MouseLand__cellpose-680,3,fail,fail
androguard__androguard-752,1,fail,fail
androguard__androguard-752,2,fail,fail
androguard__androguard-752,3,fail,fail
canonical__cloud-init-5915,1,fail,fail
canonical__cloud-init-5915,2,fail,pass
canonical__cloud-init-5915,3,fail,fail
pyinfra-dev__pyinfra-930,1,fail,pass
pyinfra-dev__pyinfra-930,2,fail,fail
pyinfra-dev__pyinfra-930,3,fail,fail
slackapi__python-slack-sdk-1374,1,fail,fail
slackapi__python-slack-sdk-1374,2,fail,fail
slackapi__python-slack-sdk-1374,3,fail,fail
adamghill__django-unicorn-545,1,fail,pass
adamghill__django-unicorn-545,2,fail,fail
adamghill__django-unicorn-545,3,fail,pass
Pylons__waitress-178,1,fail,fail
Pylons__waitress-178,2,fail,fail
Pylons__waitress-178,3,fail,fail
duckdb__dbt-duckdb-309,1,fail,fail
duckdb__dbt-duckdb-309,2,fail,fail
duckdb__dbt-duckdb-309,3,fail,fail
jertel__elastalert2-697,1,fail,fail
jertel__elastalert2-697,2,fail,pass
jertel__elastalert2-697,3,fail,pass
nolar__kopf-565,1,fail,pass
nolar__kopf-565,2,fail,pass
nolar__kopf-565,3,fail,pass
prometheus__client_python-788,1,fail,fail
prometheus__client_python-788,2,fail,fail
prometheus__client_python-788,3,fail,fail
google__yapf-780,1,fail,fail
google__yapf-780,2,fail,pass
google__yapf-780,3,fail,pass
nvbn__thefuck-1214,1,fail,fail
nvbn__thefuck-1214,2,fail,fail
nvbn__thefuck-1214,3,fail,fail
cantools__cantools-374,1,fail,fail
cantools__cantools-374,2,fail,pass
cantools__cantools-374,3,fail,fail
pytube__pytube-1005,1,fail,pass
pytube__pytube-1005,2,fail,fail
pytube__pytube-1005,3,fail,fail
patroni__patroni-3216,1,fail,fail
patroni__patroni-3216,2,fail,pass
patroni__patroni-3216,3,fail,fail
getnikola__nikola-3316,1,fail,fail
getnikola__nikola-3316,2,fail,pass
getnikola__nikola-3316,3,fail,fail
globocom__m3u8-156,1,fail,pass
globocom__m3u8-156,2,fail,fail
globocom__m3u8-156,3,fail,pass
tomerfiliba__plumbum-553,1,fail,pass
tomerfiliba__plumbum-553,2,fail,fail
tomerfiliba__plumbum-553,3,fail,fail
conan-io__conan-18327,1,fail,pass
conan-io__conan-18327,2,fail,fail
conan-io__conan-18327,3,fail,fail
adrienverge__yamllint-199,1,fail,fail
adrienverge__yamllint-199,2,fail,pass
adrienverge__yamllint-199,3,fail,fail
django__daphne-80,1,fail,fail
django__daphne-80,2,fail,fail
django__daphne-80,3,fail,pass
scrapy__scrapy-6527,1,fail,pass
scrapy__scrapy-6527,2,fail,fail
scrapy__scrapy-6527,3,fail,pass
griptape-ai__griptape-1519,1,fail,fail
griptape-ai__griptape-1519,2,fail,fail
griptape-ai__griptape-1519,3,fail,fail
pyeve__cerberus-42,1,fail,pass
pyeve__cerberus-42,2,fail,fail
pyeve__cerberus-42,3,fail,pass
kayak__pypika-183,1,fail,fail
kayak__pypika-183,2,fail,fail
kayak__pypika-183,3,fail,fail
sinaptik-ai__pandas-ai-1528,1,fail,pass
sinaptik-ai__pandas-ai-1528,2,fail,pass
sinaptik-ai__pandas-ai-1528,3,fail,fail
LonamiWebs__Telethon-4268,1,fail,fail
LonamiWebs__Telethon-4268,2,fail,pass
LonamiWebs__Telethon-4268,3,fail,fail
Python-Markdown__markdown-885,1,fail,fail
Python-Markdown__markdown-885,2,fail,fail
Python-Markdown__markdown-885,3,fail,fail
element-hq__synapse-18300,1,fail,fail
element-hq__synapse-18300,2,fail,pass
element-hq__synapse-18300,3,fail,fail
weaveworks__grafanalib-407,1,fail,fail
weaveworks__grafanalib-407,2,fail,fail
weaveworks__grafanalib-407,3,fail,fail
online-judge-tools__oj-627,1,fail,fail
online-judge-tools__oj-627,2,fail,pass
online-judge-tools__oj-627,3,fail,pass
koalalorenzo__python-digitalocean-179,1,fail,fail
koalalorenzo__python-digitalocean-179,2,fail,pass
koalalorenzo__python-digitalocean-179,3,fail,pass
asottile__pyupgrade-792,1,fail,fail
asottile__pyupgrade-792,2,fail,pass
asottile__pyupgrade-792,3,fail,fail
ReactiveX__RxPY-297,1,fail,pass
ReactiveX__RxPY-297,2,fail,pass
ReactiveX__RxPY-297,3,fail,fail
joke2k__django-environ-341,1,fail,fail
joke2k__django-environ-341,2,fail,fail
joke2k__django-environ-341,3,fail,fail
BeehiveInnovations__zen-mcp-server-89,1,fail,fail
BeehiveInnovations__zen-mcp-server-89,2,fail,fail
BeehiveInnovations__zen-mcp-server-89,3,fail,fail
getpelican__pelican-3001,1,fail,pass
getpelican__pelican-3001,2,fail,fail
getpelican__pelican-3001,3,fail,pass
