task_id,sample_index,initial_state,final_state
pyocd__pyOCD-1259,3,fail,fail
simonw__sqlite-utils-51,1,fail,pass
simonw__sqlite-utils-51,2,fail,fail
simonw__sqlite-utils-51,3,fail,fail
python-rope__rope-470,1,fail,pass
python-rope__rope-470,2,fail,fail
python-rope__rope-470,3,fail,pass
feature-engine__feature_engine-490,1,fail,pass
feature-engine__feature_engine-490,2,fail,pass
feature-engine__feature_engine-490,3,fail,pass
tmbo__questionary-244,1,fail,fail
tmbo__questionary-244,2,fail,pass
tmbo__questionary-244,3,fail,fail
pydoit__doit-175,1,fail,fail
pydoit__doit-175,2,fail,fail
pydoit__doit-175,3,fail,pass
koxudaxi__datamodel-code-generator-2089,1,fail,fail
koxudaxi__datamodel-code-generator-2089,2,fail,pass
koxudaxi__datamodel-code-generator-2089,3,fail,fail
MechanicalSoup__MechanicalSoup-86,1,fail,fail
MechanicalSoup__MechanicalSoup-86,2,fail,pass
MechanicalSoup__MechanicalSoup-86,3,fail,pass
seatgeek__fuzzywuzzy-8,1,fail,fail
seatgeek__fuzzywuzzy-8,2,fail,pass
seatgeek__fuzzywuzzy-8,3,fail,fail
sdv-dev__CTGAN-310,1,fail,fail
sdv-dev__CTGAN-310,2,fail,fail
sdv-dev__CTGAN-310,3,fail,pass
google-research__text-to-text-transfer-transformer-862,1,fail,fail
google-research__text-to-text-transfer-transformer-862,2,fail,pass
google-research__text-to-text-transfer-transformer-862,3,fail,pass
msgpack__msgpack-python-105,1,fail,pass
msgpack__msgpack-python-105,2,fail,pass
msgpack__msgpack-python-105,3,fail,pass
rasbt__mlxtend-475,1,fail,fail
rasbt__mlxtend-475,2,fail,fail
rasbt__mlxtend-475,3,fail,fail
alexgolec__tda-api-129,1,fail,fail
alexgolec__tda-api-129,2,fail,fail
alexgolec__tda-api-129,3,fail,fail
frgfm__torch-cam-38,1,fail,fail
frgfm__torch-cam-38,2,fail,fail
frgfm__torch-cam-38,3,fail,fail
beancount__beancount-499,1,fail,pass
beancount__beancount-499,2,fail,fail
beancount__beancount-499,3,fail,fail
CTFd__CTFd-2583,1,fail,pass
CTFd__CTFd-2583,2,fail,pass
CTFd__CTFd-2583,3,fail,fail
oauthlib__oauthlib-675,1,fail,fail
oauthlib__oauthlib-675,2,fail,fail
oauthlib__oauthlib-675,3,fail,pass
Pylons__waitress-90,1,fail,fail
Pylons__waitress-90,2,fail,fail
Pylons__waitress-90,3,fail,pass
jertel__elastalert2-873,1,fail,fail
jertel__elastalert2-873,2,fail,fail
jertel__elastalert2-873,3,fail,fail
michaelhly__solana-py-114,1,fail,fail
michaelhly__solana-py-114,2,fail,pass
michaelhly__solana-py-114,3,fail,fail
prometheus__client_python-624,1,fail,fail
prometheus__client_python-624,2,fail,fail
prometheus__client_python-624,3,fail,fail
google__yapf-808,1,fail,fail
google__yapf-808,2,fail,fail
google__yapf-808,3,fail,fail
nvbn__thefuck-1031,1,fail,pass
nvbn__thefuck-1031,2,fail,fail
nvbn__thefuck-1031,3,fail,fail
bndr__pipreqs-205,1,fail,fail
bndr__pipreqs-205,2,fail,fail
bndr__pipreqs-205,3,fail,fail
Aiven-Open__pghoard-312,1,fail,fail
Aiven-Open__pghoard-312,2,fail,fail
Aiven-Open__pghoard-312,3,fail,fail
patroni__patroni-2878,1,fail,fail
patroni__patroni-2878,2,fail,fail
patroni__patroni-2878,3,fail,fail
requests-cache__requests-cache-765,1,fail,pass
requests-cache__requests-cache-765,2,fail,pass
requests-cache__requests-cache-765,3,fail,fail
globocom__m3u8-106,1,fail,fail
globocom__m3u8-106,2,fail,fail
globocom__m3u8-106,3,fail,fail
smicallef__spiderfoot-1499,1,fail,fail
smicallef__spiderfoot-1499,2,fail,fail
smicallef__spiderfoot-1499,3,fail,fail
mwmbl__mwmbl-114,1,fail,pass
mwmbl__mwmbl-114,2,fail,fail
mwmbl__mwmbl-114,3,fail,fail
faif__python-patterns-223,1,fail,fail
faif__python-patterns-223,2,fail,fail
faif__python-patterns-223,3,fail,fail
adrienverge__yamllint-491,1,fail,fail
adrienverge__yamllint-491,2,fail,pass
adrienverge__yamllint-491,3,fail,pass
PyCQA__flake8-bugbear-76,1,fail,fail
PyCQA__flake8-bugbear-76,2,fail,pass
PyCQA__flake8-bugbear-76,3,fail,fail
bear__python-twitter-321,1,fail,fail
bear__python-twitter-321,2,fail,pass
bear__python-twitter-321,3,fail,fail
explosion__spacy-llm-80,1,fail,pass
explosion__spacy-llm-80,2,fail,pass
explosion__spacy-llm-80,3,fail,fail
kayak__pypika-536,1,fail,pass
kayak__pypika-536,2,fail,fail
kayak__pypika-536,3,fail,fail
kayak__pypika-515,1,fail,fail
kayak__pypika-515,2,fail,pass
kayak__pypika-515,3,fail,fail
jd__tenacity-317,1,fail,fail
jd__tenacity-317,2,fail,pass
jd__tenacity-317,3,fail,fail
qdrant__fastembed-285,1,fail,fail
qdrant__fastembed-285,2,fail,fail
qdrant__fastembed-285,3,fail,pass
microsoft__TaskWeaver-38,1,fail,fail
microsoft__TaskWeaver-38,2,fail,fail
microsoft__TaskWeaver-38,3,fail,fail
keon__algorithms-796,1,fail,fail
keon__algorithms-796,2,fail,fail
keon__algorithms-796,3,fail,pass
pytorch__tnt-892,1,fail,fail
pytorch__tnt-892,2,fail,pass
pytorch__tnt-892,3,fail,pass
beetbox__beets-5442,1,fail,fail
beetbox__beets-5442,2,fail,fail
beetbox__beets-5442,3,fail,fail
mintapi__mintapi-159,1,fail,fail
mintapi__mintapi-159,2,fail,fail
mintapi__mintapi-159,3,fail,fail
ReactiveX__RxPY-510,1,fail,pass
ReactiveX__RxPY-510,2,fail,fail
ReactiveX__RxPY-510,3,fail,pass
cornellius-gp__gpytorch-2009,1,fail,fail
cornellius-gp__gpytorch-2009,2,fail,fail
cornellius-gp__gpytorch-2009,3,fail,pass
dylanaraps__pywal-85,1,fail,fail
dylanaraps__pywal-85,2,fail,fail
dylanaraps__pywal-85,3,fail,pass
coleifer__peewee-2632,1,fail,fail
coleifer__peewee-2632,2,fail,pass
coleifer__peewee-2632,3,fail,pass
